,referer,receiver,shared_Count,Unique_Beneficiaries,Number_Same_Day_Visits,Type_referer,State_referer,Type_receiver,State_receiver,Taxonomy_Code,Grouping,Classification,Specialization
23083,1730376898,1891786802,113,17,1,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23084,1760470058,1891786802,30,17,2,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23085,1780679480,1891786802,31,13,6,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23086,1790717650,1891786802,691,140,68,2.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23087,1811942915,1891786802,63,13,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23088,1851333686,1891786802,2417,217,736,2.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23089,1871559054,1891786802,135,16,11,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23090,1922062397,1891786802,114,12,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23091,1972623361,1891786802,48,11,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23092,1982699674,1891786802,41,20,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23093,1992872790,1891786802,111,13,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23094,1992934616,1891786802,34,15,0,1.0,MA,1.0,MA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
23095,1013996610,1063630762,29,12,16,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23096,1073551222,1063630762,40,12,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23097,1083863369,1063630762,21,12,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23098,1104808880,1063630762,62,17,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23099,1174525919,1063630762,77,20,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23100,1174544373,1063630762,84,25,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23101,1174662746,1063630762,61,11,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23102,1215939954,1063630762,77,24,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23103,1336158013,1063630762,33,15,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23104,1356366991,1063630762,66,26,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23105,1386625804,1063630762,31,12,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23106,1386754778,1063630762,52,15,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23107,1396718425,1063630762,309,79,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23108,1437156247,1063630762,76,27,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23109,1457452872,1063630762,119,12,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23110,1508064270,1063630762,67,22,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23111,1508979840,1063630762,117,20,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23112,1700865094,1063630762,33,13,0,2.0,MD,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23113,1760585715,1063630762,40,13,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23114,1790996148,1063630762,104,18,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23115,1821093071,1063630762,300,72,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23116,1841262466,1063630762,25,12,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23117,1851396840,1063630762,496,86,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23118,1861457509,1063630762,57,11,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23119,1891739843,1063630762,42,13,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23120,1932209418,1063630762,59,12,0,1.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23121,1942273040,1063630762,646,158,0,2.0,OH,1.0,OH,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
23122,1013996610,1922056407,53,20,7,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23123,1053381673,1922056407,169,25,10,,,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23124,1124127683,1922056407,22,12,1,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23125,1144277427,1922056407,39,20,1,1.0,FL,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23126,1164409769,1922056407,84,17,2,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23127,1164463360,1922056407,90,18,0,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23128,1194735738,1922056407,70,11,3,1.0,TN,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23129,1215907522,1922056407,177,20,19,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23130,1215914288,1922056407,90,38,44,2.0,NC,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23131,1215935366,1922056407,102,28,13,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23132,1235171802,1922056407,44,11,4,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23133,1235174327,1922056407,72,13,3,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23134,1235244856,1922056407,358,18,93,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23135,1245561349,1922056407,123,23,48,2.0,NC,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23136,1285925248,1922056407,29,13,6,1.0,PA,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23137,1295712784,1922056407,55,15,0,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23138,1295761963,1922056407,354,54,18,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23139,1316939010,1922056407,135,36,6,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23140,1326000928,1922056407,196,54,140,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23141,1356384143,1922056407,30,15,0,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23142,1396736450,1922056407,115,15,51,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23143,1407916505,1922056407,141,22,11,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23144,1417925983,1922056407,60,21,7,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23145,1427084573,1922056407,185,50,42,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23146,1437144029,1922056407,50,12,3,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23147,1447359997,1922056407,71,18,2,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23148,1467400861,1922056407,30,12,1,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23149,1467484972,1922056407,116,37,4,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23150,1477541746,1922056407,44,17,4,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23151,1548264872,1922056407,50,18,7,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23152,1598704868,1922056407,27,16,0,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23153,1598869174,1922056407,275,61,26,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23154,1629227376,1922056407,23,12,4,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23155,1639250830,1922056407,42,13,0,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23156,1699754796,1922056407,27,14,1,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23157,1700026556,1922056407,221,24,13,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23158,1700865094,1922056407,61,16,3,2.0,MD,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23159,1720063761,1922056407,161,27,6,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23160,1740253947,1922056407,41,17,11,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23161,1740260751,1922056407,196,42,130,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23162,1740446814,1922056407,36,15,8,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23163,1760499594,1922056407,45,15,1,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23164,1770530685,1922056407,31,11,1,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23165,1770714743,1922056407,152,25,8,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23166,1780829366,1922056407,79,22,17,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23167,1790775161,1922056407,1111,143,204,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23168,1790837235,1922056407,361,29,94,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23169,1801004585,1922056407,31,11,2,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23170,1811245111,1922056407,56,20,5,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23171,1811935125,1922056407,51,12,0,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23172,1821138710,1922056407,78,18,1,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23173,1851343321,1922056407,66,12,3,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23174,1881673994,1922056407,61,20,3,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23175,1912986084,1922056407,39,18,7,1.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23176,1932184322,1922056407,294,77,0,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23177,1992851638,1922056407,206,23,0,2.0,OH,1.0,OH,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23178,1013998426,1356470785,52,21,3,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23179,1083621130,1356470785,91,30,8,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23180,1104995075,1356470785,31,19,2,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23181,1124115563,1356470785,265,59,11,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23182,1144233420,1356470785,145,32,4,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23183,1184713638,1356470785,100,36,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23184,1184757064,1356470785,53,26,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23185,1205884103,1356470785,33,16,2,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23186,1215006291,1356470785,343,13,58,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23187,1225033160,1356470785,69,25,2,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23188,1225074065,1356470785,386,78,9,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23189,1225219249,1356470785,196,19,11,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23190,1235234402,1356470785,32,11,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23191,1235275496,1356470785,33,11,3,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23192,1265587000,1356470785,189,20,4,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23193,1285779009,1356470785,71,37,14,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23194,1326061250,1356470785,31,13,2,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23195,1346226909,1356470785,30,13,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23196,1356412472,1356470785,109,41,1,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23197,1356453468,1356470785,178,64,26,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23198,1366459570,1356470785,142,53,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23199,1366543795,1356470785,484,110,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23200,1366589954,1356470785,137,72,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23201,1376587113,1356470785,80,24,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23202,1396787412,1356470785,34,11,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23203,1407949704,1356470785,63,17,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23204,1447346069,1356470785,268,61,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23205,1457349151,1356470785,24,19,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23206,1457420333,1356470785,47,18,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23207,1467464255,1356470785,148,36,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23208,1477630390,1356470785,102,29,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23209,1508809807,1356470785,997,124,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23210,1508845322,1356470785,27,14,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23211,1508848532,1356470785,53,20,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23212,1508918111,1356470785,219,22,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23213,1548585185,1356470785,126,21,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23214,1578601530,1356470785,106,14,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23215,1598082570,1356470785,21,13,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23216,1659330173,1356470785,40,13,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23217,1659333094,1356470785,526,155,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23218,1699724823,1356470785,25,15,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23219,1720158462,1356470785,468,72,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23220,1740227362,1356470785,304,18,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23221,1740242031,1356470785,24,11,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23222,1750453940,1356470785,48,16,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23223,1780667956,1356470785,56,23,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23224,1790897734,1356470785,23,11,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23225,1811922123,1356470785,57,33,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23226,1821259979,1356470785,37,12,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23227,1831174473,1356470785,101,21,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23228,1841369964,1356470785,96,12,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23229,1891752770,1356470785,21,12,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23230,1902865355,1356470785,77,18,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23231,1912009812,1356470785,48,18,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23232,1912951831,1356470785,15,11,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23233,1912988015,1356470785,162,15,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23234,1922040039,1356470785,819,31,0,1.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23235,1932145778,1356470785,40,17,0,2.0,NJ,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23236,1932413002,1356470785,398,150,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23237,1972523348,1356470785,63,16,0,2.0,NY,1.0,NY,207QH0002X,Allopathic & Osteopathic Physicians,Family Medicine,Hospice and Palliative Medicine
23238,1023002318,1932311883,753,291,18,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23239,1023025541,1932311883,222,31,12,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23240,1043261555,1932311883,36,23,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23241,1043324254,1932311883,24,16,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23242,1053480533,1932311883,55,18,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23243,1063401784,1932311883,28,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23244,1063495166,1932311883,17,13,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23245,1083690184,1932311883,22,17,1,1.0,NV,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23246,1083693378,1932311883,16,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23247,1104812528,1932311883,81,17,6,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23248,1104881242,1932311883,19,17,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23249,1114112612,1932311883,33,14,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23250,1124071337,1932311883,22,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23251,1134218399,1932311883,310,49,8,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23252,1134225865,1932311883,35,13,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23253,1134338957,1932311883,112,51,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23254,1134358567,1932311883,83,27,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23255,1144425547,1932311883,286,80,8,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23256,1144476367,1932311883,33,12,8,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23257,1144661448,1932311883,51,17,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
